report_source,Mkt Al,Op Al,Orig,Dest,Manu,Type,Aircraft Family,Aircraft Type,Equip,Flights,Seats,ASMs,Block Mins
2026-07,LA,LA,SCL,NQN,Airbus,Narrow,A320,A320,320,18,3100,1274100,1602
2026-07,LA,LA,SCL,PMC,Airbus,Narrow,A320,A320,320,47,8188,4658972,5024
2026-07,LA,LA,SCL,PMC,Airbus,Narrow,A320,A321,321,32,6982,3972758,3406
2026-07,LA,LA,SCL,POA,Airbus,Narrow,A320,A320,320,23,3974,4677398,4646
2026-07,LA,LA,SCL,POA,Airbus,Narrow,A320,A321,321,8,1736,2043272,1616
2026-07,LA,LA,SCL,PUJ,Boeing,Wide,B787,B787-8,788,7,1897,6783672,3220
2026-07,LA,LA,SCL,PUJ,Boeing,Wide,B787,B787-9,789,2,600,2145600,920
2026-07,LA,LA,SCL,PUQ,Airbus,Narrow,A320,A320,320,40,6904,9410152,8304
2026-07,LA,LA,SCL,PUQ,Airbus,Narrow,A320,A321,321,51,11042,15050246,10598
2026-07,LA,LA,SCL,REC,Airbus,Narrow,A320,A320,320,13,2254,6475742,5135
2026-07,LA,LA,SCL,SYD,Boeing,Wide,B787,B787-9,789,29,8700,61430700,26535
2026-07,LA,LA,SCL,VVI,Airbus,Narrow,A320,A320,320,5,862,1019746,1000
2026-07,LA,LA,SCL,ZAL,Airbus,Narrow,A320,A320,320,14,2462,1137444,1405
2026-07,LA,LA,SCL,ZAL,Airbus,Narrow,A320,A321,321,3,660,304920,300
2026-07,LA,LA,SCL,ZCO,Airbus,Narrow,A320,A320,320,86,14840,5713400,7450
2026-07,LA,LA,SCL,ZCO,Airbus,Narrow,A320,A321,321,90,19508,7510580,7783
2026-07,LA,LA,SCL,ZOS,Airbus,Narrow,A320,A320,320,13,2284,1171692,1313
2026-07,LA,LA,SCL,ZOS,Airbus,Narrow,A320,A321,321,11,2412,1237356,1111
2026-07,LA,LA,SYD,SCL,Boeing,Wide,B787,B787-9,789,29,8700,61430700,22185
2026-07,LA,LA,VVI,SCL,Airbus,Narrow,A320,A320,320,14,2410,2851030,2656
2026-07,LA,LA,ZAL,SCL,Airbus,Narrow,A320,A320,320,14,2464,1138368,1290
2026-07,LA,LA,ZAL,SCL,Airbus,Narrow,A320,A321,321,3,660,304920,275
2026-07,LA,LA,ZCO,SCL,Airbus,Narrow,A320,A320,320,86,14810,5701850,7193
2026-07,LA,LA,ZCO,SCL,Airbus,Narrow,A320,A321,321,90,19492,7504420,7527
2026-07,LA,LA,ZOS,SCL,Airbus,Narrow,A320,A320,320,13,2282,1170666,1287
2026-07,LA,LA,ZOS,SCL,Airbus,Narrow,A320,A321,321,11,2416,1239408,1089
